Open time,BTCBUSD_Open,BTCBUSD_High,BTCBUSD_Low,BTCBUSD_Close,BUSDUSDT_Volume,ETHBUSD_Open,ETHBUSD_High,ETHBUSD_Low,ETHBUSD_Close,BNBUSDT_Open,BNBUSDT_High,BNBUSDT_Low,BNBUSDT_Close,BUSDTRY_Volume,BNBBUSD_Open,BNBBUSD_High,BNBBUSD_Low,BNBBUSD_Close,ADABUSD_Open,ADABUSD_High,ADABUSD_Low,ADABUSD_Close,XRPBUSD_Open,XRPBUSD_High,XRPBUSD_Low,XRPBUSD_Close,LTCBUSD_Open,LTCBUSD_High,LTCBUSD_Low,LTCBUSD_Close,LINKBUSD_Open,LINKBUSD_High,LINKBUSD_Low,LINKBUSD_Close,VETBUSD_Open,VETBUSD_High,VETBUSD_Low,VETBUSD_Close,VETBUSD_Volume,ETCBUSD_Open,ETCBUSD_High,ETCBUSD_Low,ETCBUSD_Close,EOSBUSD_Open,EOSBUSD_High,EOSBUSD_Low,EOSBUSD_Close,TRXBUSD_Open,TRXBUSD_High,TRXBUSD_Low,TRXBUSD_Close,BCHBUSD_Open,BCHBUSD_High,BCHBUSD_Low,BCHBUSD_Close,XLMBUSD_Open,XLMBUSD_High,XLMBUSD_Low,XLMBUSD_Close,QTUMBUSD_Open,QTUMBUSD_High,QTUMBUSD_Low,QTUMBUSD_Close
2020-02-04,9280.42,9339.98,9080.0,9169.11,12913939.05,189.82,191.2,184.42,188.36,18.461,18.6158,17.87,18.1778,417.56,18.4365,18.5771,17.8418,18.0975,0.05724,0.05775,0.05385,0.05566,0.25481,0.2701,0.24719,0.26622,69.56,70.31,66.54,67.88,2.7804,2.7873,2.6732,2.7329,0.006309,0.006625,0.006208,0.006508,10424484.0,11.8384,11.8384,11.0669,11.4393,4.2391,4.2394,4.0558,4.226,0.01917,0.01947,0.01838,0.01919,385.07,388.72,372.2,379.27,0.06442,0.06702,0.06163,0.06567,2.309,2.312,2.171,2.302
2020-02-05,9169.11,9750.0,9151.56,9609.41,20340209.98,188.58,207.55,187.67,203.73,18.1778,19.4583,18.1635,19.262,19546.74,18.153,19.4285,18.153,19.2414,0.05578,0.06009,0.05552,0.05928,0.26668,0.28133,0.26668,0.27759,67.88,73.36,67.53,72.54,2.7267,2.8778,2.7232,2.8441,0.006507,0.006633,0.006348,0.006487,10108117.0,11.3304,12.6279,11.2902,12.4438,4.2158,4.5833,4.1715,4.5241,0.0192,0.02082,0.0192,0.02075,380.7,445.31,377.99,445.31,0.06619,0.06951,0.06593,0.06893,2.294,2.461,2.289,2.441
2020-02-06,9609.75,9850.0,9528.17,9752.92,18819998.41,204.0,216.1,201.13,212.85,19.2686,20.84,19.03,20.6675,558.36,19.2408,20.7653,19.051,20.611,0.05898,0.06072,0.058,0.05981,0.27772,0.288,0.268,0.28292,72.61,74.95,70.89,73.37,2.8356,2.9348,2.7986,2.8866,0.006447,0.006932,0.006393,0.006776,12282627.0,12.2912,13.0365,10.9148,12.0998,4.536,4.6661,4.44,4.5825,0.02075,0.02343,0.0199,0.02264,446.14,447.68,420.02,444.0,0.06773,0.07168,0.06773,0.07094,2.433,2.568,2.388,2.538
2020-02-07,9753.12,9870.0,9715.63,9805.13,20304398.59,213.06,224.4,213.06,223.26,20.6665,22.5221,20.5199,22.0555,7447.96,20.5964,22.4801,20.4482,22.0384,0.06,0.06245,0.05944,0.05987,0.2829,0.28796,0.27705,0.27957,73.5,75.37,72.76,74.23,2.9017,3.3624,2.9017,3.3073,0.006787,0.006958,0.006639,0.006812,11876241.0,12.0851,12.24,11.2619,11.7369,4.5951,4.6856,4.5141,4.5951,0.02265,0.02378,0.02135,0.02203,443.91,457.97,432.24,440.71,0.0708,0.07343,0.07079,0.07183,2.561,2.64,2.503,2.564
2020-02-08,9804.08,9944.18,9658.56,9901.35,21941814.52,223.45,227.73,213.39,223.31,22.036,22.19,20.8943,21.7888,697.74,22.0102,22.1501,20.85,21.8255,0.05982,0.06122,0.05705,0.06024,0.27934,0.282,0.2638,0.27811,74.3,77.92,71.51,76.63,3.314,3.4807,3.1311,3.4249,0.006799,0.006799,0.006497,0.006674,8221638.0,11.6374,11.8913,11.1139,11.6679,4.5841,4.8338,4.4295,4.7681,0.02201,0.02248,0.02028,0.0218,439.0,453.22,425.56,445.84,0.07175,0.07207,0.06752,0.07095,2.561,2.631,2.439,2.582
2020-02-09,9901.56,10173.68,9887.8,10163.37,21168790.55,223.1,230.67,223.06,228.79,21.7871,24.3814,21.7746,24.38,9772.11,21.8,24.3828,21.7945,24.3673,0.06007,0.06242,0.06007,0.06185,0.27711,0.28926,0.27698,0.28274,76.65,78.48,75.11,77.08,3.4288,3.504,3.2648,3.5039,0.006726,0.006873,0.006671,0.0068,4833882.0,11.757,12.1341,11.2997,11.7208,4.7782,5.0373,4.7782,5.0129,0.0218,0.02273,0.02133,0.02209,446.02,460.2,435.25,450.0,0.07083,0.07388,0.07083,0.07327,2.601,2.726,2.588,2.688
2020-02-10,10163.92,10196.53,9757.58,9849.46,27903876.73,228.79,229.64,216.67,222.96,24.3517,25.7935,23.3,25.1465,980.46,24.3812,25.8,23.3132,25.1267,0.06207,0.06207,0.05837,0.06029,0.28334,0.28334,0.26737,0.2732,77.15,77.52,72.35,73.99,3.4916,3.4916,3.2882,3.3854,0.006844,0.006883,0.006371,0.006528,8002611.0,11.7608,12.0049,11.3915,11.784,5.0289,5.0449,4.7461,4.8976,0.02209,0.02241,0.02077,0.02215,450.73,461.67,436.02,454.07,0.07342,0.0737,0.06866,0.07065,2.709,2.712,2.494,2.602
2020-02-11,9847.63,10352.46,9708.07,10257.86,29210821.82,223.06,239.57,218.02,237.65,25.145,25.74,24.1202,25.6963,1759.2,25.1153,25.8464,24.1632,25.7835,0.06029,0.0637,0.05892,0.06351,0.27314,0.28421,0.26737,0.28234,73.99,77.52,72.61,76.85,3.396,4.0162,3.3593,4.0093,0.006502,0.00752,0.006387,0.007509,16990365.0,11.8433,12.0832,11.6069,11.9839,4.903,5.3154,4.7861,5.2659,0.02215,0.02304,0.02144,0.02281,452.76,470.03,441.32,464.61,0.07044,0.07481,0.06892,0.07423,2.588,2.75,2.524,2.72
2020-02-12,10259.72,10477.55,10244.11,10345.0,35720463.44,238.07,275.93,238.07,266.18,25.6728,26.9196,25.3402,26.4243,3506.22,25.8,27.0,25.4518,26.5018,0.06372,0.07027,0.06365,0.06845,0.28225,0.30963,0.28205,0.30499,77.07,82.84,76.82,81.32,4.0162,4.2011,3.8712,4.004,0.007529,0.007924,0.00742,0.007479,20636508.0,12.0435,12.4036,12.0435,12.2404,5.2643,5.4755,5.2584,5.3511,0.0228,0.02431,0.0228,0.02397,465.0,482.97,463.8,473.86,0.07437,0.08259,0.07433,0.08029,2.742,2.903,2.731,2.818
2020-02-13,10344.47,10505.92,10081.83,10230.0,35083621.43,266.36,277.92,256.0,268.42,26.4136,27.1905,24.5995,25.4579,528629.9,26.4779,27.2002,24.4427,25.4436,0.06827,0.0723,0.06532,0.06871,0.3041,0.3397,0.3005,0.3275,81.31,84.47,77.27,80.57,4.0107,4.1151,3.7426,3.8816,0.007468,0.008194,0.007468,0.008064,21376402.0,12.2904,13.0604,11.367,12.069,5.3662,5.5,5.1757,5.3643,0.02397,0.02593,0.02249,0.02393,474.55,486.52,459.03,475.5,0.08012,0.0878,0.07931,0.08324,2.818,2.981,2.761,2.846
2020-02-14,10229.35,10388.65,10099.81,10365.4,26252624.52,268.64,288.21,260.35,285.76,25.4621,26.513,25.0304,26.3547,3917.66,25.4661,26.5546,25.0204,26.3883,0.06877,0.07119,0.06743,0.07079,0.3276,0.33941,0.31101,0.33548,80.62,83.83,78.58,83.18,3.8795,4.49,3.7899,4.4326,0.008076,0.008391,0.0076,0.008323,21115596.0,12.0309,12.0636,11.6827,12.0109,5.3045,5.4455,5.243,5.387,0.02391,0.0269,0.0237,0.02644,476.29,497.31,465.91,494.29,0.08331,0.0872,0.07991,0.08646,2.851,3.048,2.808,3.039
2020-02-15,10362.01,10397.36,9800.0,9903.47,27774472.51,285.71,288.85,261.69,264.72,26.3662,26.4931,23.5288,24.2576,40335.93,26.4002,26.4638,23.4432,24.2405,0.07094,0.07137,0.06242,0.06421,0.33721,0.347,0.29555,0.30742,83.22,83.61,75.05,76.59,4.4315,4.645,4.0767,4.3183,0.008359,0.008452,0.007258,0.00746,20555650.0,12.0723,12.0873,9.3103,10.3943,5.3947,5.4045,4.5082,4.7422,0.02644,0.02663,0.0228,0.02365,494.69,495.1,420.0,438.83,0.0868,0.08873,0.07601,0.07904,3.052,3.073,2.607,2.674
2020-02-16,9903.39,10049.94,9629.58,9922.46,34847252.3,264.74,273.87,237.03,259.18,24.2388,25.2485,21.8,23.3193,80678.54,24.2413,25.2244,21.8065,23.3382,0.06384,0.06694,0.05639,0.06156,0.30695,0.319,0.2701,0.29309,76.84,80.77,67.89,74.83,4.2898,4.8612,4.0449,4.4734,0.007455,0.007653,0.006496,0.007152,27915021.0,10.36,10.6316,8.8998,9.6074,4.7381,4.8561,4.0366,4.3994,0.02361,0.02477,0.02017,0.02228,438.57,457.01,382.32,416.78,0.07874,0.08135,0.06685,0.07444,2.674,2.823,2.229,2.497
2020-02-17,9922.44,9967.33,9457.84,9705.82,43101051.71,258.92,268.43,242.36,267.75,23.3193,23.6,21.551,23.4555,57624.54,23.2971,23.5822,21.5742,23.4537,0.06169,0.06252,0.05584,0.05977,0.29264,0.29505,0.26911,0.28683,74.66,75.41,68.59,73.4,4.4531,4.5365,3.8574,4.3,0.007088,0.007131,0.00629,0.00675,21959555.0,9.5128,9.8595,8.7,9.6744,4.3769,4.41,4.04,4.3538,0.02225,0.0225,0.0201,0.02176,411.67,416.43,367.97,411.02,0.0744,0.0751,0.06719,0.07279,2.489,2.52,2.292,2.494
2020-02-18,9707.3,10273.08,9602.62,10185.88,34558864.33,267.85,286.44,259.08,283.16,23.4558,24.4588,22.8013,24.0821,12624.85,23.5103,24.5,22.8199,24.156,0.06023,0.06381,0.05795,0.06276,0.28754,0.30329,0.27578,0.29899,73.44,79.11,70.21,77.39,4.3102,4.6367,4.1469,4.55,0.006765,0.00726,0.006644,0.007063,12616382.0,9.4655,10.0,9.1779,9.8676,4.3538,4.6551,4.2592,4.5773,0.02181,0.02299,0.02051,0.02265,413.22,427.94,386.0,420.41,0.07252,0.07695,0.0703,0.07608,2.511,2.654,2.409,2.637
2020-02-19,10189.16,10264.15,9350.03,9598.06,23901031.53,283.54,285.09,251.53,258.47,24.0611,24.3264,21.8,22.3709,47750.71,24.1464,24.3495,21.7896,22.3986,0.06256,0.06294,0.05664,0.05739,0.29846,0.30703,0.2713,0.27478,77.35,79.63,67.55,70.82,4.5662,4.8999,4.2081,4.3918,0.00708,0.007178,0.006307,0.006501,6864594.0,9.7965,9.8042,8.6974,8.8458,4.5734,4.6142,3.6739,3.9757,0.02267,0.02282,0.01952,0.02019,418.57,424.38,370.11,378.95,0.07593,0.07955,0.06835,0.07012,2.634,2.716,2.435,2.444
2020-02-20,9597.61,9698.87,9410.0,9603.98,26311978.82,258.38,264.28,245.8,257.57,22.3702,22.6741,21.0,22.1626,27529.34,22.2808,22.647,21.05,22.166,0.05719,0.05892,0.05523,0.05811,0.27454,0.28157,0.2608,0.27129,70.52,72.39,66.07,69.52,4.404,4.4734,4.0857,4.2556,0.006449,0.006567,0.006369,0.006477,7264537.0,8.7934,9.0031,8.37,8.917,3.9673,4.0538,3.8023,3.9967,0.02018,0.02056,0.01886,0.01982,377.91,387.46,354.27,372.54,0.07008,0.07149,0.0675,0.07039,2.426,2.482,2.29,2.394
2020-02-21,9603.56,9762.4,9574.62,9689.0,20374134.88,257.05,268.36,254.01,265.35,22.1617,22.8639,21.7677,22.1888,12658.71,22.1566,22.8748,21.8113,22.1817,0.05792,0.05999,0.05757,0.05866,0.27123,0.279,0.26833,0.27472,69.27,75.35,68.68,73.22,4.2489,4.5156,4.1947,4.3037,0.006461,0.006829,0.006458,0.006664,3877874.0,8.8075,9.875,8.8075,9.4718,3.9923,4.1853,3.953,4.0558,0.01981,0.02056,0.01963,0.02017,369.23,387.69,367.92,377.72,0.07049,0.07275,0.06973,0.07115,2.375,2.464,2.362,2.421
2020-02-22,9687.74,9717.48,9567.04,9666.67,15513657.7,265.58,266.94,256.47,262.13,22.1997,22.35,21.5,21.9689,105.61,22.1279,22.3337,21.5,21.9848,0.05831,0.0591,0.05707,0.05838,0.27404,0.278,0.27027,0.2758,73.06,76.81,72.35,75.14,4.2974,4.3219,4.0503,4.096,0.006628,0.006677,0.006462,0.0066,3032035.0,9.4012,9.6921,9.3103,9.4708,4.0728,4.1604,3.9868,4.1112,0.02017,0.0203,0.01969,0.02004,376.26,380.56,367.69,374.13,0.07127,0.07152,0.06945,0.07013,2.435,2.435,2.35,2.392
2020-02-23,9665.11,10018.78,9663.72,9964.16,19730502.51,261.98,276.32,261.49,275.11,21.9458,22.98,21.9275,22.8452,23498.17,21.9743,23.0526,21.9743,22.9306,0.0587,0.06208,0.05826,0.06169,0.27535,0.28514,0.27532,0.2838,75.04,80.33,75.04,79.86,4.1169,4.3865,4.0808,4.2703,0.00662,0.006987,0.00661,0.006987,4218296.0,9.5339,9.9927,9.5339,9.7831,4.1035,4.4083,4.0944,4.3901,0.02004,0.02147,0.02004,0.02139,373.46,405.27,373.45,403.21,0.07012,0.07336,0.07012,0.073,2.405,2.507,2.401,2.5
2020-02-24,9964.51,10019.86,9484.35,9654.97,28816600.83,275.11,277.87,257.22,265.41,22.8267,23.255,21.4844,22.0965,42853.06,22.8738,23.2916,21.4801,22.0815,0.06152,0.06193,0.0573,0.05901,0.28389,0.285,0.264,0.27062,79.71,79.89,71.82,75.66,4.2397,4.2738,3.7922,3.922,0.006961,0.007324,0.006644,0.006709,9772304.0,9.721,9.721,8.9851,9.4,4.3645,4.4111,3.9166,4.1344,0.02141,0.02141,0.01915,0.01988,402.12,409.31,363.85,379.65,0.07325,0.07361,0.06747,0.06863,2.5,2.509,2.289,2.356
2020-02-25,9653.31,9673.16,9240.02,9308.43,33036013.85,265.47,265.97,244.5,246.55,22.0965,22.0967,20.0711,20.3193,89171.08,22.0815,22.0815,20.11,20.2982,0.05908,0.05908,0.05608,0.05614,0.27053,0.27053,0.2509,0.25191,75.73,75.98,69.51,70.87,3.911,3.9458,3.5,3.5,0.006684,0.006695,0.006129,0.006266,12217159.0,9.3432,9.4448,8.9774,9.2689,4.1265,4.2241,3.91,4.0754,0.01988,0.01995,0.01867,0.01892,378.77,378.77,344.53,352.0,0.06863,0.06863,0.06365,0.06414,2.335,2.624,2.316,2.396
2020-02-26,9306.54,9365.21,8622.23,8775.92,44599416.56,245.9,250.0,215.51,223.58,20.3316,20.5191,17.9,18.7441,32623.18,20.3,20.4733,17.8705,18.6499,0.05595,0.05647,0.04646,0.04909,0.25171,0.25467,0.22315,0.22862,70.66,72.05,57.43,60.43,3.5,3.8399,3.2959,3.5681,0.006231,0.006262,0.005333,0.005566,19284527.0,9.1551,9.3103,7.2646,7.6448,4.0574,4.1048,3.3165,3.5352,0.01892,0.01916,0.01556,0.01634,351.47,361.35,301.2,316.8,0.06387,0.06458,0.05609,0.05903,2.377,2.413,2.038,2.095
2020-02-27,8778.26,8974.75,8523.95,8815.88,34150577.55,223.32,238.13,209.74,227.6,18.7338,19.6499,17.7051,19.2,25541.65,18.6554,19.6448,17.6503,19.1268,0.04912,0.05209,0.04628,0.04973,0.22818,0.24713,0.22355,0.23819,60.48,65.1,57.17,61.61,3.5493,4.1265,3.4294,3.943,0.005544,0.005951,0.005192,0.005798,15833088.0,7.656,8.0379,7.3344,7.6415,3.512,3.7329,3.3964,3.6093,0.01634,0.01756,0.01583,0.01699,316.65,334.74,307.69,324.29,0.0583,0.06286,0.05585,0.05997,2.095,2.216,1.992,2.107
2020-02-28,8817.81,8899.99,8437.4,8706.48,27383148.89,227.96,234.47,213.97,227.15,19.1889,19.7551,17.9053,18.9838,119497.05,19.1631,19.7525,17.9192,19.0454,0.04989,0.05116,0.04647,0.04901,0.23849,0.24381,0.22838,0.23705,61.75,63.32,56.7,59.98,3.966,4.2329,3.7455,4.1773,0.005806,0.0059,0.00536,0.005755,7451788.0,7.8004,7.8174,7.1894,7.5048,3.6178,3.6665,3.3563,3.5194,0.01699,0.01741,0.01607,0.01712,324.13,328.54,299.0,316.22,0.06021,0.06127,0.05646,0.05851,2.121,2.167,1.991,2.079
2020-02-29,8702.71,8796.91,8522.87,8524.53,21736493.24,227.11,233.18,217.12,217.48,18.9838,20.4,18.8,19.23,30797.05,19.08,20.28,18.8235,19.2689,0.04945,0.04997,0.04712,0.04712,0.23686,0.24257,0.22889,0.22889,60.07,61.62,57.86,58.03,4.1947,4.3674,4.0619,4.0619,0.005778,0.00589,0.00562,0.00562,4644913.0,7.5233,7.6628,7.343,7.3448,3.5235,3.6582,3.5049,3.5148,0.01712,0.01742,0.01647,0.01648,315.83,322.49,305.82,307.43,0.05901,0.05956,0.05679,0.05684,2.09,2.114,2.025,2.028
2020-03-01,8522.83,8746.68,8411.11,8525.69,23031909.78,217.15,227.5,212.37,217.4,19.2481,19.8994,18.488,18.902,80390.22,19.2222,19.8668,18.48,18.9225,0.04749,0.04832,0.04503,0.04556,0.22889,0.23597,0.22424,0.2268,58.42,60.26,56.21,57.74,4.0489,4.1908,3.7693,3.8869,0.005622,0.005772,0.00534,0.005427,7950266.0,7.46,7.869,7.46,7.7637,3.544,3.6482,3.4169,3.504,0.01648,0.01709,0.01609,0.01641,306.52,324.05,304.63,312.6,0.05715,0.05844,0.0548,0.05642,2.029,2.089,1.985,2.037
2020-03-02,8521.81,8970.07,8487.7,8916.01,28299480.08,217.35,234.3,215.97,232.04,18.9183,20.0722,18.7583,19.9289,226657.19,18.8635,20.1377,18.7529,19.9119,0.0455,0.04976,0.0455,0.04895,0.22652,0.24152,0.22564,0.23932,57.52,62.34,57.29,61.2,3.8371,4.3285,3.8319,4.2073,0.005411,0.005854,0.005392,0.005832,5306825.0,7.7272,8.6284,7.7272,8.4005,3.4997,3.758,3.4826,3.7137,0.01641,0.01785,0.01636,0.01759,311.11,342.17,310.27,339.42,0.05615,0.05998,0.05582,0.05944,2.02,2.213,2.013,2.176
2020-03-03,8919.54,8920.83,8658.18,8759.41,28361630.85,232.17,232.99,220.1,223.63,19.9297,20.3865,19.3156,19.6882,502315.6,19.8979,20.3737,19.3022,19.6454,0.04916,0.04945,0.0475,0.04871,0.23867,0.23894,0.22949,0.23442,61.31,62.42,59.48,60.94,4.1914,4.68,4.1488,4.6023,0.005772,0.005872,0.005628,0.005806,3496976.0,8.456,8.6396,8.1659,8.5149,3.7095,3.7125,3.5588,3.6406,0.01761,0.01761,0.0169,0.01722,339.09,339.09,321.32,328.85,0.05915,0.06025,0.0577,0.05831,2.176,2.176,2.098,2.145
2020-03-04,8761.16,8849.79,8668.03,8757.57,21687740.18,224.0,228.64,220.33,224.62,19.6707,20.2847,19.5131,19.95,45120.69,19.6773,20.2653,19.53,19.9454,0.04874,0.05036,0.04802,0.049,0.23447,0.23866,0.23021,0.23464,60.84,61.75,58.81,60.06,4.5943,4.9694,4.5366,4.6888,0.005771,0.00614,0.005735,0.006042,8353167.0,8.4354,8.48,7.6499,7.9682,3.6178,3.668,3.5298,3.5976,0.01722,0.01783,0.01702,0.01776,329.08,331.76,310.3,318.6,0.0582,0.059,0.05791,0.05847,2.136,2.172,2.089,2.153
2020-03-05,8757.64,9170.0,8757.56,9069.3,30890709.03,224.64,234.21,224.64,228.63,19.95,21.4585,19.9401,20.7462,16077.12,19.9454,21.4653,19.9454,20.7993,0.04905,0.05222,0.04905,0.05078,0.23533,0.24356,0.23525,0.23947,60.52,63.34,60.52,62.14,4.6581,4.8979,4.6369,4.7142,0.006062,0.006325,0.006062,0.006137,4511499.0,7.9867,8.4122,7.9867,8.1378,3.6032,3.8392,3.6032,3.7664,0.01776,0.01835,0.01776,0.01793,321.23,343.06,321.23,337.45,0.05904,0.06092,0.05904,0.05953,2.163,2.247,2.159,2.19
2020-03-06,9068.96,9179.0,8999.0,9152.98,32307943.41,228.57,245.84,227.69,245.56,20.7463,21.7628,20.6303,21.3389,25018.57,20.7796,21.7627,20.7084,21.3928,0.05135,0.05176,0.05,0.05176,0.23957,0.24632,0.2388,0.24515,62.06,63.79,61.3,63.26,4.7156,4.76,4.5612,4.7043,0.006142,0.006191,0.006011,0.006132,3370312.0,8.2152,8.2947,7.89,8.2073,3.7664,3.8622,3.7184,3.8422,0.01793,0.01839,0.01789,0.01838,337.45,352.14,333.63,350.98,0.05965,0.06148,0.05924,0.06148,2.192,2.308,2.185,2.303
2020-03-07,9153.13,9212.26,8860.0,8896.07,24746863.88,245.88,252.36,236.44,237.37,21.3389,21.49,19.7183,20.25,12624.99,21.3778,21.5068,19.7511,20.2448,0.05186,0.05187,0.04818,0.04896,0.24562,0.24562,0.23531,0.23663,63.42,64.0,60.15,60.5,4.6852,4.6852,4.3272,4.3272,0.006162,0.006192,0.00568,0.005784,4704029.0,8.198,8.198,7.7744,7.8053,3.8349,3.846,3.6224,3.6442,0.01837,0.01839,0.0165,0.01702,350.98,351.62,328.01,331.12,0.06151,0.06159,0.05811,0.05856,2.317,2.329,2.201,2.213
2020-03-08,8895.83,8895.83,8003.2,8035.49,52076142.77,237.34,237.34,195.5,199.35,20.25,20.2612,16.7315,16.894,323307.27,20.21,20.2405,16.7296,16.8975,0.04883,0.04883,0.04269,0.04285,0.23612,0.23612,0.2,0.2037,60.47,60.47,50.5,50.99,4.3163,4.4528,3.8524,4.0397,0.005738,0.005738,0.004628,0.004693,14868174.0,7.7877,7.7877,6.2341,6.3825,3.634,3.634,2.9914,3.0439,0.01702,0.01702,0.01447,0.01464,330.65,330.65,266.6,272.43,0.05831,0.05831,0.0492,0.04958,2.192,2.192,1.871,1.887
2020-03-09,8035.39,8178.26,7633.36,7926.58,59963988.83,199.5,208.49,189.69,202.63,16.8939,17.4775,15.6168,16.5888,539148.52,16.8975,17.4914,15.6302,16.5938,0.04295,0.04383,0.03894,0.04153,0.2037,0.21141,0.198,0.20986,51.02,52.22,46.64,50.32,4.0654,4.3469,3.61,4.102,0.00471,0.004882,0.00438,0.004682,31737212.0,6.452,7.026,6.3849,6.9435,3.0439,3.1588,2.8506,3.0666,0.01466,0.01533,0.01403,0.01503,273.28,279.54,251.86,273.21,0.04979,0.05216,0.0475,0.05216,1.897,1.966,1.808,1.952
2020-03-10,7926.62,8151.72,7731.89,7889.21,38576316.51,203.03,206.24,195.61,200.63,16.5934,17.4475,16.3107,16.8671,15553.32,16.5989,17.4432,16.3017,16.8221,0.04141,0.043,0.04041,0.04134,0.20976,0.2158,0.20545,0.21159,50.45,51.4,48.92,50.18,4.131,4.2131,3.9183,4.0822,0.00467,0.004925,0.004576,0.004686,9163048.0,6.901,6.9688,6.6182,6.819,3.0585,3.1511,2.9953,3.0666,0.01502,0.01537,0.01461,0.0151,273.21,277.9,262.97,271.49,0.05233,0.05318,0.05077,0.05199,1.937,1.976,1.88,1.949
2020-03-11,7892.58,7985.51,7587.34,7940.09,36460720.68,200.59,203.13,181.81,194.85,16.853,17.1388,15.41,16.5705,6152.86,16.8498,17.1249,15.4387,16.5828,0.04133,0.04168,0.03725,0.03975,0.21161,0.21374,0.1992,0.20867,50.17,50.71,45.52,48.64,4.065,4.1039,3.5515,3.82,0.004721,0.004745,0.004103,0.00446,16195930.0,6.8599,6.8599,6.0993,6.6001,3.0652,3.1115,2.8467,3.0639,0.01509,0.01527,0.01411,0.01491,272.8,274.45,250.26,269.16,0.05231,0.05241,0.04732,0.05042,1.951,1.972,1.818,1.947
2020-03-12,7941.97,7968.67,4418.46,4802.94,94324912.33,195.03,195.52,100.53,107.59,16.5698,16.6,8.89,9.2566,362996.27,16.603,16.603,8.8254,9.28,0.03949,0.03962,0.0219,0.02332,0.20868,0.21,0.10692,0.13566,48.76,48.76,28.6,29.78,3.8322,3.8475,1.7862,1.993,0.004475,0.004494,0.002161,0.002289,143436618.0,6.568,6.568,3.5773,3.7641,3.0816,3.0816,1.7002,1.7687,0.01491,0.01495,0.00805,0.0084,267.57,267.57,135.06,144.05,0.05045,0.05045,0.03018,0.03188,1.942,1.946,1.01,1.036
2020-03-13,4800.43,5995.35,3775.58,5634.62,75956442.2,107.58,140.33,85.67,135.03,9.2565,11.5572,6.38,10.9204,375385.94,9.2607,11.6299,6.3423,10.9708,0.02326,0.02953,0.01743,0.02863,0.13561,0.16696,0.10289,0.15907,29.79,40.32,23.89,37.86,1.9964,2.9838,1.3641,2.4484,0.002283,0.003122,0.001514,0.002897,67369238.0,3.7309,5.1828,3.0925,4.8544,1.7707,2.24,1.3641,2.13,0.00839,0.01095,0.0067,0.01035,144.14,189.37,126.41,179.08,0.03238,0.04111,0.02596,0.03941,1.04,1.29,0.72,1.266
2020-03-14,5625.69,5662.06,5052.06,5164.13,39319053.0,135.7,135.71,120.84,122.7,10.9224,11.2886,9.8652,10.1487,20934.96,10.9778,11.3329,9.8983,10.1726,0.02823,0.02884,0.02549,0.02577,0.15888,0.16049,0.14355,0.14605,37.61,37.75,33.8,34.47,2.4237,2.5171,2.0658,2.1367,0.00275,0.00276,0.002512,0.002536,9363381.0,4.8644,4.9269,4.5167,4.5815,2.1292,2.1333,1.9275,1.9596,0.01035,0.01059,0.00954,0.00973,178.94,181.32,164.14,167.04,0.03957,0.03992,0.03631,0.03669,1.238,1.238,1.166,1.173
2020-03-15,5174.02,5962.79,5090.48,5353.66,34600755.03,122.54,133.94,120.2,123.56,10.1475,11.2644,9.9768,10.3898,13067.78,10.1713,11.2737,9.9712,10.3611,0.02554,0.02892,0.02554,0.02709,0.14654,0.164,0.14415,0.1528,34.34,38.6,34.0,36.32,2.1367,2.3992,2.0192,2.0858,0.002568,0.002749,0.002433,0.002506,4837114.0,4.5778,5.1689,4.5649,5.0417,1.9563,2.1488,1.9436,2.0414,0.00972,0.01109,0.00959,0.01025,167.52,189.81,165.42,177.73,0.03688,0.04041,0.0367,0.03773,1.19,1.284,1.164,1.2
2020-03-16,5352.22,5353.56,4433.58,5032.16,44834857.94,123.44,124.07,101.0,110.98,10.3808,10.3952,8.4422,9.4285,199016.7,10.3669,10.3669,8.4258,9.4283,0.02654,0.02684,0.02153,0.0237,0.15209,0.15278,0.12821,0.14103,36.32,36.32,29.36,33.32,2.0816,2.0816,1.5612,1.7884,0.002407,0.002513,0.001945,0.002241,27491461.0,4.9479,5.0002,4.0698,4.5009,2.0373,2.0431,1.7192,1.8861,0.01024,0.01031,0.0085,0.00962,177.52,183.09,147.18,172.0,0.03769,0.03785,0.03087,0.03488,1.202,1.202,0.906,1.017
2020-03-17,5033.7,5550.0,4930.01,5336.77,37059986.04,111.46,121.24,109.45,116.16,9.429,10.49,9.3265,10.2576,29589.52,9.4453,10.5393,9.3338,10.3183,0.02406,0.02657,0.02406,0.02588,0.14103,0.1522,0.14025,0.14737,33.4,35.99,32.56,34.2,1.7973,2.0813,1.7448,1.8913,0.002286,0.002562,0.002219,0.002546,5507089.0,4.5072,5.0038,4.4148,4.6503,1.8957,2.0344,1.8819,1.9831,0.00962,0.01039,0.00948,0.01007,173.0,188.62,169.18,183.73,0.03557,0.03817,0.03525,0.03792,1.042,1.155,1.042,1.13
